id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34692365,ULTRA SPACIOUS 2 BED 2 BATH CITY VIEWS&FREEPARKING,261699922,Downtown,49.27894,-123.12629,Entire home/apt,398,2,3,2019-06-23,1.8,1,85
34692594,Nelson House- Room 5(Second floor),261701725,West End,49.28729,-123.13351,Private room,88,1,1,2019-06-15,1,5,8
34710329,Nelson House- Half basement suite,261701725,West End,49.28688,-123.134,Private room,94,1,3,2019-06-16,1.96,5,2
34713507,The Maple Suite,92060149,Shaughnessy,49.25096,-123.12926,Entire home/apt,300,1,12,2019-07-07,10.59,11,336
34716981,2 BDRM free Parking heart of Downtown great view,261106573,Downtown,49.27929,-123.11941,Entire home/apt,390,1,6,2019-06-20,3.21,1,65
34717399,"Penthouse.2Br+den with balcony,private top garden.",100268461,Kensington-Cedar Cottage,49.24284,-123.06288,Entire home/apt,320,2,5,2019-06-23,3.26,1,53
34717482,Central Location 2 Bdr Suite,39021349,Riley Park,49.25594,-123.09295,Entire home/apt,398,3,0,,NA,2,0
34719199,"Cozy room, close to King Edward stn and hospitals",261440405,Riley Park,49.24898,-123.111,Private room,49,1,8,2019-07-07,4.44,5,71
34719482,Kitsilano Private Suite with Pool,157694321,Arbutus Ridge,49.2568,-123.16454,Entire home/apt,251,3,1,2019-06-17,1,2,108
34720427,cozy home,259308579,Hastings-Sunrise,49.2817,-123.05487,Entire home/apt,98,2,5,2019-06-30,5,1,340
34720677,Bright and Modern Private Suite,261884366,Kensington-Cedar Cottage,49.23701,-123.06293,Entire home/apt,160,1,3,2019-06-30,2.5,1,341
34721612,Cozy + Central East Van 1 bedroom,3285147,Kensington-Cedar Cottage,49.25085,-123.08002,Entire home/apt,140,1,5,2019-07-07,5,1,22
34723336,_Ù©èÇè_ç•ëÂè,203828008,Dunbar Southlands,49.23317,-123.19109,Private room,278,3,0,,NA,7,89
34723456,Vibrant Location Granville Island/Seawall/Downtown,144357191,Fairview,49.26348,-123.1344,Private room,70,30,1,2019-06-07,0.88,1,282
34747304,Logement partag’©. Chambre priv’©e,212504336,West End,49.28339,-123.1289,Private room,125,3,0,,NA,3,105
34747305,"Yaletown: huge rooftop patio, parking, can sleep 8",61155359,Downtown,49.27615,-123.11829,Entire home/apt,400,1,4,2019-06-23,3.43,2,64
34750026,LAVISH NEW HOME IN PRESTIGE WEST SIDE VANCOUVER,261406424,Kitsilano,49.25916,-123.16707,Entire home/apt,500,1,4,2019-06-16,2.61,2,61
34750323,"Home Away from Home, with Stunning Views!",262070930,Downtown,49.28057,-123.10963,Entire home/apt,450,1,0,,NA,1,294
34752083,Luxury two bedroom apt with ocean/ furnished,118049551,Downtown,49.27302,-123.12813,Entire home/apt,500,30,0,,NA,1,180
34755818,Downtown 1 Bdr.+Gym/Pool,135252059,Downtown,49.27784,-123.10666,Entire home/apt,249,1,0,,NA,1,88
34756518,Nelson House- Room G2(Ground floor),261701725,West End,49.28672,-123.13204,Private room,80,1,0,,NA,5,9
34757428,Two Storey Guest House w Voice Activated Lights!,253155369,Kensington-Cedar Cottage,49.24158,-123.07367,Entire home/apt,125,2,3,2019-06-30,1.96,1,314
34757880,A Quaint Gem At The Heart Of It All,138824184,West End,49.28604,-123.1355,Entire home/apt,119,1,9,2019-07-01,7.94,1,49
34758134,Room in beautiful Mount Pleasant shared apartment,7098059,Mount Pleasant,49.26145,-123.09104,Private room,75,2,5,2019-07-08,3.33,1,0
34765961,Lux hotel apartment by skytrain station& airport,208608099,Marpole,49.21183,-123.11547,Entire home/apt,289,1,1,2019-06-02,0.77,2,69
34774537,"Vancouver West Cozy Retreat by Elevate Rooms - Ground Floor Queen Room M1, Private Bathroom",243167439,Oakridge,49.22724,-123.12987,Private room,144,1,0,,NA,3,22
34778288,"Funky, Character Home In The Heart Of Strathcona",15077998,Downtown Eastside,49.28043,-123.07962,Entire home/apt,399,1,4,2019-07-03,2.67,3,24
34779154,Striking 2 Bedroom Corner Suite in Yaletown,248260762,Downtown,49.27523,-123.11706,Entire home/apt,240,30,0,,NA,6,335
34779737,"Beautiful Park View 3 Bed, 2 Bath + Parking",261870947,Downtown,49.28036,-123.10776,Entire home/apt,195,5,6,2019-07-02,4.39,1,36
34779772,Historic Gastown 2 Bed  2 Bath Luxury Loft - Views,2843282,Downtown Eastside,49.28262,-123.104,Entire home/apt,279,3,2,2019-06-18,1.71,1,73
34780392,Cozy room #2,5961820,Renfrew-Collingwood,49.24832,-123.02383,Private room,34,3,3,2019-06-20,2.2,5,327
34781858,Cozy Home in Vancouver New 2,129915543,Victoria-Fraserview,49.21625,-123.06371,Entire home/apt,500,3,3,2019-07-01,2,1,176
34784928,3778 Hudson Street,226894747,Shaughnessy,49.2512,-123.13352,Entire home/apt,800,3,2,2019-06-05,1.33,1,27
34787711,"Sunny, Hip 2 Bedroom Condo in Central Vancouver",809844,Mount Pleasant,49.26437,-123.10007,Entire home/apt,210,7,0,,NA,2,60
34787911,A small house in Vancouver West,104258680,Dunbar Southlands,49.24498,-123.17029,Entire home/apt,188,2,0,,NA,1,121
34790381,Strathcona Views,23543568,Downtown Eastside,49.28177,-123.08306,Entire home/apt,174,2,0,,NA,1,37
34790410,Fantastic 2 bdrm + baby room home just outside DT!,78358391,South Cambie,49.25599,-123.12703,Entire home/apt,400,5,0,,NA,1,190
34791000,perfect house,87408244,Kerrisdale,49.22594,-123.16779,Entire home/apt,880,3,0,,NA,1,365
34793121,Azalea House in Dunbar,262346121,Dunbar Southlands,49.2461,-123.18577,Private room,358,1,0,,NA,2,149
34793653,Azalea Suite in Dunbar,262346121,Dunbar Southlands,49.24525,-123.18393,Private room,243,1,0,,NA,2,275
34795099,Room#1 Catherine's Sweet Homes,104267661,South Cambie,49.24619,-123.11969,Private room,139,1,4,2019-07-08,3,5,33
34805549,Modern Retreat,238327979,Mount Pleasant,49.25931,-123.107,Entire home/apt,450,3,2,2019-07-07,2,1,1
34805593,"Beautiful, 2 bdr detached house.",31832267,Arbutus Ridge,49.25436,-123.17366,Entire home/apt,114,2,2,2019-06-24,1.3,2,152
34809186,HS Vancouver Luxury House èÇè_Ù©è±éëç_ë_âë¢Ä,262434690,Kerrisdale,49.22847,-123.15461,Entire home/apt,300,1,5,2019-06-25,3.75,1,317
34812232,Room#2 Catherine's Sweet Homes,104267661,South Cambie,49.24681,-123.11878,Private room,121,1,5,2019-07-02,4.29,5,81
34812497,Room#5&6 Catherine's Sweet Homes,104267661,South Cambie,49.24658,-123.11856,Private room,150,1,3,2019-07-02,3,5,83
34813861,Cozy room in a quiet neighbourhood...,262467364,Dunbar Southlands,49.23967,-123.17482,Private room,54,2,5,2019-07-05,3.66,1,0
34816704,"Bright, beautiful, brand new, central w parking",258024399,Kensington-Cedar Cottage,49.25218,-123.07704,Entire home/apt,154,2,6,2019-06-23,3.83,1,150
34817572,Penthouse living 280Îç Stunning views of Vancouver!,3941214,Mount Pleasant,49.26879,-123.10208,Entire home/apt,300,3,0,,NA,1,47
34818458,NEWLY BUILT MODERN HOUSE IN CENTRAL LOCATION,261105346,Renfrew-Collingwood,49.24862,-123.024,Entire home/apt,500,1,13,2019-07-05,7.5,1,141
34821370,8min Walk to Beach 1BR Apt with AC&Parking,151123195,Downtown,49.27719,-123.12775,Entire home/apt,130,3,6,2019-06-30,3.83,6,71
34821443,A nice place to rest close to downtown Vancouver.,3710059,Downtown Eastside,49.278,-123.09027,Private room,94,1,0,,NA,2,0
34836091,Vancouver Cozy 3BDR House New,157694321,Marpole,49.2063,-123.12071,Entire home/apt,240,3,2,2019-07-07,2,2,138
34839915,Clean private space in a convenient location.,262652350,Killarney,49.22985,-123.03014,Private room,66,2,3,2019-07-05,3,1,50
34842476,Vancouver Retreat in the Forest,103637738,Dunbar Southlands,49.23313,-123.19257,Entire home/apt,195,3,5,2019-07-04,4.29,1,61
34842738,"*NEW!* Cozy, Comfy, Centrally located DT Studio",262678731,Downtown,49.27617,-123.13028,Private room,169,1,4,2019-06-21,3.75,1,226
34846192,Spacious 3BR House - Great Location in Mt Pleasant,261261998,Riley Park,49.25399,-123.10371,Entire home/apt,350,2,7,2019-07-01,4.38,1,164
34847091,2 bedroom suite by the 29 Ave Skytrain station,262715131,Renfrew-Collingwood,49.2457,-123.04404,Entire home/apt,100,1,3,2019-07-09,3,4,133
34852527,DowntownCore GranvilleSt Hotel-Style[House Mu:mum],260623045,Downtown,49.27967,-123.12475,Entire home/apt,390,1,4,2019-07-07,4,5,258
34855762,BRAND NEW 2 bedrooms Basement SUITE,57069107,Kensington-Cedar Cottage,49.24245,-123.08815,Entire home/apt,109,1,6,2019-07-07,4.62,3,272
34860316,Excellent location -Brand new lux apartment,257211823,Marpole,49.21244,-123.11604,Entire home/apt,265,1,0,,NA,2,273
34860689,Yaletown Studio with large sunroom,78925352,Downtown,49.27728,-123.11922,Entire home/apt,150,30,0,,NA,1,13
34862233,Luxury 2bed suite centrally located Down Town Van,242747231,Downtown,49.27964,-123.12523,Entire home/apt,302,1,10,2019-06-30,5.77,6,327
34863382,Historic Mansion & Gardens w Hot tub and Sauna,262830029,Shaughnessy,49.25574,-123.15114,Entire home/apt,1599,2,0,,NA,1,37
34866869,"NEWLY renovated room, near Downtown, Transit, VGH",3130576,Mount Pleasant,49.26075,-123.08984,Private room,100,1,8,2019-07-09,5.85,1,50
34867835,Comfy one-bedroom on your convenience,39674492,Renfrew-Collingwood,49.24236,-123.03086,Entire home/apt,130,2,3,2019-07-09,3,1,364
34868107,3 Bedroom townhouse with gym in central Vancouver.,63503412,Mount Pleasant,49.26239,-123.1005,Entire home/apt,300,3,4,2019-06-23,3.75,2,5
34868296,Funky Loft In The Heart Of Downtown - A Rare Find!,262655929,Downtown,49.28115,-123.12075,Entire home/apt,399,1,9,2019-07-05,7.71,1,304
34871967,Simple & Sweet,61100695,Sunset,49.22768,-123.0932,Entire home/apt,199,2,0,,NA,1,43
34874854,Boutique townhouse with a garden,4169999,Kitsilano,49.25908,-123.14921,Entire home/apt,251,30,0,,NA,1,248
34874875,_Ù©__åç_ÜëÂ_ë__,84416513,Kerrisdale,49.22358,-123.16373,Private room,50,30,0,,NA,3,310
34895728,1 bedroom fully furnished in the heart of VanCity,263019124,Downtown Eastside,49.28359,-123.11245,Entire home/apt,3399,30,0,,NA,1,365
34895792,Sunny Beach Walk Suite,6093659,West Point Grey,49.26562,-123.19117,Entire home/apt,199,1,3,2019-06-22,3,2,16
34896423,Backpackers paradise! Shared hostel dorm,36214951,West End,49.28968,-123.12993,Shared room,29,30,0,,NA,4,191
34898227,Spacious Modern Condo in Chinatown,52109244,Downtown Eastside,49.27953,-123.09906,Entire home/apt,325,3,0,,NA,1,21
34900603,PS Downtown,13004065,West End,49.2856,-123.13019,Entire home/apt,110,30,0,,NA,1,93
34904059,Spacious Skylight Studio- short walk to Skytrain,51466,Riley Park,49.24828,-123.10943,Entire home/apt,199,2,3,2019-07-07,3,2,121
34904106,Breathtaking Views/ 2Bed Condo with Pool and Patio,257473583,Downtown,49.27677,-123.10833,Entire home/apt,388,2,1,2019-05-30,0.71,2,145
34905155,Spacious & Eclectic 1 BR Near Main St and Skytrain,24057390,Riley Park,49.24967,-123.1087,Private room,70,2,4,2019-07-06,4,5,100
34908058,Kitsilano 1 Bedroom. Great apartment and location.,173674996,Kitsilano,49.26374,-123.1487,Entire home/apt,224,3,2,2019-07-06,2,1,22
34910036,Private room D in Kerrisdale (Vancouver West),40772079,Kerrisdale,49.23179,-123.15087,Private room,125,2,3,2019-06-23,1.96,14,298
34914701,NEW! Designer Townhome in Trendy Mt. Pleasant,142052767,Mount Pleasant,49.26047,-123.10003,Entire home/apt,195,30,0,,NA,5,274
34914739,Peony House,263140372,Dunbar Southlands,49.23832,-123.19058,Entire home/apt,367,1,0,,NA,1,126
34915569,Comfortable Den for great convenience in Downtown,245030559,Downtown,49.27918,-123.10751,Private room,85,3,8,2019-07-07,5.71,5,49
34929386,"Kid-friendly, great neighbourhood, room to play!",19342025,Kensington-Cedar Cottage,49.25489,-123.07184,Entire home/apt,350,2,1,2019-07-03,1,1,202
34931775,Room#3&4 Catherine's Sweet Homes,104267661,South Cambie,49.24695,-123.11838,Private room,146,1,7,2019-07-01,5.25,5,71
34933480,Central Vancouver Entire Cozy 1 bdr Guest Suite,263235407,Oakridge,49.22767,-123.10917,Entire home/apt,188,1,2,2019-06-24,1.33,1,148
34936006,Large Bedroom + Private Bathroom in Fairview,8705762,Fairview,49.2655,-123.12657,Private room,125,2,7,2019-06-28,5.25,1,20
34937868,Pearl by the Sunset Beach,263264899,West End,49.27751,-123.13462,Entire home/apt,150,1,10,2019-07-07,7.69,1,288
34938213,Eagle room,92060149,Sunset,49.22212,-123.09404,Private room,60,1,4,2019-07-01,2.86,11,344
34940603,Newer West Side Home. (Kitsalano),84376801,Kitsilano,49.25878,-123.17796,Entire home/apt,199,2,5,2019-07-06,3.66,1,192
34940642,Super Luxurious/Spacious1200+ft 2Bed Best Location,65665444,Downtown,49.28007,-123.11857,Entire home/apt,380,30,0,,NA,1,237
34940922,Private room great location -2,5961820,Renfrew-Collingwood,49.24892,-123.0236,Private room,45,3,0,,NA,5,73
34941557,Third bedroom,189726827,Dunbar Southlands,49.25253,-123.18421,Private room,105,1,6,2019-06-29,6,9,327
34943414,Family friendly house in the heart of Kerrisdale,51455933,Arbutus Ridge,49.23707,-123.16209,Entire home/apt,230,7,0,,NA,1,15
34944175,"Modern 2-bed, 1-bath suite in Riley Park off Main",192398970,Riley Park,49.24963,-123.09736,Entire home/apt,199,2,2,2019-07-06,2,1,110
34947318,"Centrally Located Downtown w/patio, pool and gym",16750396,Downtown,49.27833,-123.10815,Entire home/apt,400,2,1,2019-06-24,1,4,302
34947823,Cozy & Private 2BR suite near Airport and Skytrain,262091553,Sunset,49.21447,-123.09797,Entire home/apt,114,1,0,,NA,1,107
34949072,"Brand new private, cozy 2 level guest home",263349797,Kensington-Cedar Cottage,49.2355,-123.07637,Entire home/apt,133,1,10,2019-07-03,7.69,1,107
34949475,"Contemporary NEW Dunbar Home (10 mins to D/T, UBC)",59847326,Dunbar Southlands,49.2489,-123.17867,Entire home/apt,290,1,0,,NA,1,99
34950032,"Cozy Commercial Broadway Apart, Best Neighbourhood",44388596,Grandview-Woodland,49.26249,-123.07479,Entire home/apt,97,1,10,2019-06-25,8.11,1,25
34950939,"4 Bed, 3 Bath Townhouse w/ Private Rooftop Patio",263364573,Downtown,49.2808,-123.10935,Entire home/apt,899,2,0,,NA,1,272
34951069,LUXURY HOME w/POOL!10 MINUTES from DOWNTOWN & YVR!,261253299,Kerrisdale,49.22613,-123.14084,Entire home/apt,649,1,2,2019-06-16,1.87,1,165
34969575,Gorgeous 2 Bedroom Loft/Close to Convention Centre,248774294,Downtown,49.28821,-123.12364,Entire home/apt,388,2,1,2019-06-26,1,1,197
34969792,Contemporary 5 bedroom Whole Vacation House,263468273,Marpole,49.21651,-123.142,Entire home/apt,888,1,0,,NA,1,35
34971635,Award Winning Architect's Contemporary Dream Home,263369787,Shaughnessy,49.2424,-123.14058,Entire home/apt,500,2,6,2019-06-30,3.75,1,42
34972508,Stylish One Bedroom Private Suite on Main Street,1710906,Riley Park,49.24692,-123.1003,Entire home/apt,150,2,4,2019-07-04,4,1,133
34973869,Grand Spacious Suite 1 BR Near Airport,263500476,Shaughnessy,49.23811,-123.15101,Entire home/apt,88,1,3,2019-06-09,1.96,1,73
34975364,Not just a room for rent but a cultural exchange.,563940,Hastings-Sunrise,49.26758,-123.02852,Private room,45,30,1,2019-05-29,0.7,1,292
34977081,Beautiful Downtown One Bedroom Condo,67281223,Downtown,49.28377,-123.11476,Entire home/apt,140,30,1,2019-07-03,1,3,330
34977658,"SPACIOUS 2BR, perfect for groups and families!",156078863,West End,49.29167,-123.14012,Entire home/apt,210,2,7,2019-07-07,6.56,2,106
34978164,Chic Downtown Loft w/ Parking,263533796,Downtown Eastside,49.28126,-123.10614,Entire home/apt,199,2,13,2019-07-04,11.14,1,248
34978498,On the seawall in Olympic Village,24014366,Mount Pleasant,49.27085,-123.11042,Entire home/apt,354,3,0,,NA,1,90
34978655,_Ù©ë–Çëç__Ù“ë‘_Victoria èçã,216473252,Victoria-Fraserview,49.22056,-123.06848,Private room,60,1,0,,NA,2,7
34983596,Private small lovely house,263580416,Dunbar Southlands,49.23937,-123.17352,Entire home/apt,248,2,3,2019-06-24,2.5,1,35
34984484,lavender House,263583131,Dunbar Southlands,49.23962,-123.18882,Entire home/apt,552,1,0,,NA,1,311
34987211,6818-5 Comfort King Bed near Skytrain & Airport,156460473,Oakridge,49.22438,-123.11882,Private room,60,1,8,2019-06-27,5.11,13,50
34989090,6818-6 Cozy Queen bedroom near Skytrain & Airport,156460473,Oakridge,49.22296,-123.11728,Private room,60,1,4,2019-07-01,2.61,13,52
35001622,Luxury Apartment in Gastown w/ 3 Parking Spots,263694983,Downtown,49.27827,-123.10801,Entire home/apt,400,2,8,2019-07-03,7.5,2,126
35002838,Brand New Apt - LUXURY 1BR with FREE Parking,263511591,Kerrisdale,49.21964,-123.14152,Entire home/apt,399,1,9,2019-07-03,6,1,42
35003918,_Ù©ë–Çëç_ç__è__ë_âë¢Ä_Ù—ë±ä,263712088,Shaughnessy,49.25554,-123.15018,Entire home/apt,333,1,4,2019-06-24,3.16,2,330
35004851,Enjoyable 1 bdrm + 1 bath Convenient to Downtown,263720141,Kitsilano,49.25831,-123.15318,Entire home/apt,251,2,4,2019-07-01,3.16,1,52
35005440,Central & Bright 2BR Apartment @ Fraser-DT/Airport,137580701,Sunset,49.2243,-123.09163,Entire home/apt,150,2,3,2019-07-04,3,2,144
35006783,A bright room in a 2 bedroom suite by skytrain,262715131,Renfrew-Collingwood,49.24405,-123.04334,Private room,100,1,3,2019-06-29,3,4,0
35008416,Beautiful sunny condo in the heart of the West end,157560794,West End,49.28157,-123.13485,Entire home/apt,85,30,0,,NA,1,344
35009034,"Cozy and large house,3 min walk to Skytrain",42925155,Riley Park,49.23456,-123.11345,Entire home/apt,350,1,1,2019-07-07,1,1,156
35010597,D39 - Gorgeous 2br with Patio,30899,Kerrisdale,49.21956,-123.14439,Entire home/apt,129,30,0,,NA,36,282
35011101,Beautiful view entire apartment 1 bed W/D Park Pet,34464848,West End,49.28807,-123.12735,Entire home/apt,160,30,0,,NA,1,168
35013310,"CLEAN, Bright, & Spacious home with mountain views",43370135,Hastings-Sunrise,49.26707,-123.0448,Entire home/apt,450,1,4,2019-07-07,4,1,135
35013897,Funky Designer Loft - In the heart of Downtown!,263794758,Downtown,49.2804,-123.11046,Entire home/apt,349,2,6,2019-06-27,4.5,1,342
35015397,Room for rent near sky-train(Nanaimo Station),254454256,Kensington-Cedar Cottage,49.24523,-123.06121,Private room,55,1,5,2019-07-01,5,2,27
35015472,6818-2 Shinning Bedroom near Skytrain & Downtown,156460473,Oakridge,49.22408,-123.11677,Private room,66,1,5,2019-06-24,5,13,46
35015600,Vancouver sky train - Queens room,191104196,Riley Park,49.24841,-123.10991,Private room,75,1,4,2019-07-02,3.16,12,59
35015685,6818-4 Cozy Queen Bedroom near Skytrain & Airport,156460473,Oakridge,49.22216,-123.11673,Private room,80,1,1,2019-07-05,1,13,49
35015830,Singh,237544790,Sunset,49.21254,-123.10343,Entire home/apt,125,2,1,2019-07-01,1,2,80
35017417,Super Location!Modern 1 bedroom Apt in Yaletown,194619558,Downtown,49.27398,-123.11462,Entire home/apt,180,2,1,2019-06-17,1,1,126
35033159,The Oak Suite,92060149,Shaughnessy,49.25135,-123.12917,Entire home/apt,185,1,12,2019-07-07,9.23,11,337
35033523,The Walnut Suite,92060149,Shaughnessy,49.25254,-123.12826,Entire home/apt,184,1,10,2019-07-08,7.69,11,341
35033730,The Willow Suite,92060149,Shaughnessy,49.25096,-123.12757,Entire home/apt,185,1,13,2019-07-07,10,11,339
35034716,Vancouver Downtown Apartment,122267658,West End,49.28642,-123.12617,Entire home/apt,276,5,2,2019-07-08,1.76,1,81
35037199,Backpackers paradise! Private room,36214951,West End,49.28855,-123.12889,Private room,49,30,0,,NA,4,336
35038809,ë“£.__”____â…_Ù__ãÅè±éëç_ëç_ë“ç_Ù_ç Œçâ ëö_ëÄÇ2__è1ëçâ,182110861,Dunbar Southlands,49.23973,-123.19575,Entire home/apt,274,3,1,2019-06-23,1,5,16
35040511,New Skytrain 2Bdrm+2Bath with Magnificent View,263963234,Renfrew-Collingwood,49.23386,-123.02566,Entire home/apt,289,30,0,,NA,3,134
35040674,Chic 1 bdrm + 1 bath in Central Downtown Vancouver,263965143,Downtown,49.2779,-123.12037,Entire home/apt,199,2,2,2019-07-02,2,1,28
35042438,"Centrally located,  heart of Vancouver downtown",199136256,Downtown,49.28008,-123.10906,Private room,150,2,1,2019-07-08,1,1,155
35042478,Central & Spacious Lofted YaletownTownhouse,261226582,Downtown,49.27683,-123.12656,Entire home/apt,112,2,1,2019-06-17,1,6,106
35044031,English Bay Views Here! One Bedroom Apartment.,1340389,West End,49.28781,-123.14116,Entire home/apt,300,2,5,2019-06-21,4.17,7,36
35044405,New bright & spacious 2 br garden suite Main St,154211456,Riley Park,49.24042,-123.09895,Entire home/apt,110,30,0,,NA,1,45
35045926,Lovely Studio near Stanley Park English Bay Robson,264006307,West End,49.29238,-123.13398,Entire home/apt,100,4,4,2019-07-07,4,2,50
35046088,"3 Bed Urban Townhome, heart of Fairview-min30days",142052767,Fairview,49.26363,-123.12224,Entire home/apt,174,30,1,2019-06-24,1,5,325
35048799,By the Beach!,264023379,Kitsilano,49.2682,-123.15257,Entire home/apt,110,30,0,,NA,1,50
35056961,Beach house close to UBC,192789022,Kitsilano,49.26543,-123.15943,Entire home/apt,133,2,5,2019-06-30,4.41,1,331
35060903,Cozy Room #A with Private Washroom,264105353,Dunbar Southlands,49.25766,-123.1823,Private room,91,1,4,2019-07-08,3.43,3,158
35061029,Sunny Quintessential Vancouver Stay - Walk/Bike,62851436,Downtown Eastside,49.27816,-123.09166,Entire home/apt,251,3,4,2019-07-07,3.64,1,64
35061600,ëèâ__ê__ ëÂ_ 2__è_Ù—ë_Ä,253702088,Killarney,49.22307,-123.03466,Private room,130,2,0,,NA,3,221
35062542,Excellent location downtown,264119082,Downtown,49.27935,-123.10848,Entire home/apt,180,3,1,2019-07-07,1,1,32
35062578,Cozy room #B  with private bathroom,264105353,Dunbar Southlands,49.25758,-123.18242,Private room,91,1,3,2019-06-10,2.43,3,123
35062844,Big room with Private Bathroom,264105353,Dunbar Southlands,49.25784,-123.18363,Private room,91,1,7,2019-07-06,6,3,148
35062952,Summer Stay in Central Yaletown Condo!,27671290,Downtown,49.27795,-123.1197,Private room,70,90,0,,NA,1,67
35064313,English Bay Ocean View studio AC+Parking,15284529,West End,49.28492,-123.13933,Entire home/apt,295,1,7,2019-07-07,5.25,5,105
35064606,Bright 1BR in Mt. Pleasant,3641824,Mount Pleasant,49.2585,-123.09734,Entire home/apt,70,30,0,,NA,1,112
35064937,** Bright Airy Suite 20 minutes to YVR + Downtown,662852,Marpole,49.20971,-123.14393,Private room,45,3,1,2019-07-01,1,2,138
35067551,THE HEART OF YALETOWN!,264164228,Downtown,49.27706,-123.12321,Entire home/apt,400,1,2,2019-06-23,2,1,9
35070007,"Brand New Home 15min drive Downtown, near transit",89151601,Hastings-Sunrise,49.2748,-123.03526,Entire home/apt,105,30,0,,NA,3,69
35070605,Cozy Ground Level Suite with Private Entry,119205964,Victoria-Fraserview,49.22518,-123.07161,Entire home/apt,119,2,5,2019-07-08,5,1,171
35071915,The Cedar Suite,92060149,Shaughnessy,49.25253,-123.12892,Entire home/apt,185,1,11,2019-07-04,8.46,11,348
35072896,Oakridge mall Kingbed/privatebath/sharekitchen,259040715,Oakridge,49.23225,-123.11334,Private room,150,1,0,,NA,7,54
35073318,OakridgeMall Queenbed#1/ privatebath/share kitchen,259040715,Oakridge,49.23008,-123.11196,Private room,119,1,1,2019-07-03,1,7,54
35073555,Oakridge Mall Queenbed#3/privatebath/share kitchen,259040715,Oakridge,49.23045,-123.11347,Private room,119,1,1,2019-06-27,1,7,52
35073872,Oakridge Mall Queenbed#5/ share washroom&kitchen,259040715,Oakridge,49.23051,-123.11257,Private room,100,1,0,,NA,7,54
35074064,Oakridge Mall Queenbed#4/ share washroom & kitchen,259040715,Oakridge,49.2301,-123.11192,Private room,98,1,0,,NA,7,54
35084486,New 2 Bedroom Suite Near Airport__çè£Ä_èÂ_ù_èè•_“_ë“_,264282010,Oakridge,49.22008,-123.13377,Entire home/apt,180,1,3,2019-07-07,2.73,2,155
35085454,5 BR Vancouver house near downtown & airport_____è,264282010,Oakridge,49.21992,-123.13231,Entire home/apt,119,2,0,,NA,2,71
35086082,"Bright, Calming Retreat Downtown, Private Patio",63537424,Downtown,49.27733,-123.12996,Entire home/apt,30,2,3,2019-07-09,2.57,1,52
35089036,ALBERNI ST LUXURY 2 BED w SWEEPING CITY VIEWS,4292086,West End,49.28654,-123.12515,Entire home/apt,251,30,0,,NA,11,354
35089285,Chic & Spacious Gastown Loft in Downtown Vancouver,261226582,Downtown Eastside,49.28389,-123.10667,Entire home/apt,89,2,4,2019-06-23,4,6,84
35090765,Modern 3Bed 2BA Heart of Coal Harbour+ Parking,79137483,West End,49.28827,-123.12785,Entire home/apt,499,1,0,,NA,1,67
35090852,Cozy Corner Apartment Suite with Private Balcony,24911141,Sunset,49.22444,-123.09119,Entire home/apt,89,1,1,2019-06-20,1,1,127
35090894,Bright & Clean Garden Suite in Cambie Village,264333456,Riley Park,49.2531,-123.10988,Entire home/apt,174,5,2,2019-06-20,2,1,8
35091087,Bright Modern Private 1Bdrm Suite,6523532,Riley Park,49.25225,-123.09263,Entire home/apt,101,2,1,2019-06-22,1,1,216
35091311,"SUITE Life in KERRISDALE - Central to DT, YVR, UBC",264336779,Kerrisdale,49.2266,-123.14053,Entire home/apt,178,1,0,,NA,1,170
35092292,SUITE Life @ Main,263071999,Sunset,49.22669,-123.10163,Entire home/apt,150,1,1,2019-06-16,1,1,141
35093302,666Vancouver west LUXURY PRIVATE MASTER bedroom,264354895,West Point Grey,49.25869,-123.20411,Private room,150,1,5,2019-07-07,5,4,216
35094734,"Crafty, Cute & Convenient Laneway House Getaway",174069259,Renfrew-Collingwood,49.26076,-123.04472,Private room,67,30,0,,NA,1,43
35095227,Fully Furnished New 1 Bed 1 Bath inOlympic Village,213654113,Mount Pleasant,49.26929,-123.10761,Entire home/apt,110,90,0,,NA,2,363
35095931,B2 Vancouver Special on Main Street,127897660,Riley Park,49.25408,-123.09503,Private room,94,2,1,2019-07-06,1,3,55
35098134,Great Hill views at west end,15284529,Arbutus Ridge,49.24745,-123.16615,Private room,240,1,0,,NA,5,154
35099470,Five-year house with nice lighting and quiet,264404676,Kensington-Cedar Cottage,49.23985,-123.0827,Entire home/apt,279,1,2,2019-07-07,2,2,280
35102711,Amazing place for tourist and visitors  to live,59547717,Renfrew-Collingwood,49.23678,-123.03018,Entire home/apt,119,4,1,2019-07-02,1,2,300
35120124,"Modern 1BR @ Science World. Sleep4, Parking,Patio.",264527432,Mount Pleasant,49.27119,-123.1031,Entire home/apt,150,2,9,2019-07-08,7.71,1,87
35125613,Strathcona Heritage - Near Downtown & Transit!,262480438,Downtown Eastside,49.27776,-123.07956,Entire home/apt,342,1,5,2019-07-07,5,1,141
35127445,Charming Strathcona Townhouse,264585670,Downtown Eastside,49.27935,-123.08289,Entire home/apt,146,2,0,,NA,1,357
35127988,Nice room in a convenient location!,81217914,West End,49.28762,-123.13621,Private room,100,1,12,2019-07-07,10,1,62
